src_ip,dst_ip,src_port,dst_port,first_pkt_time,last_pkt_time,avg_hops,avg_packet_len,nodeRelatedMessages:HeartbeatRequest,nodeRelatedMessages:HeartbeatResponse,nodeRelatedMessages:PFDManagementRequest,nodeRelatedMessages:PFDManagementResponse,nodeRelatedMessages:AssociationSetupRequest,nodeRelatedMessages:AssociationSetupResponse,nodeRelatedMessages:AssociationUpdateRequest,nodeRelatedMessages:AssociationUpdateResponset,nodeRelatedMessages:AssociationReleaseRequest,nodeRelatedMessages:AssociationReleaseResponse,nodeRelatedMessages:VersionNotSupportedResponse,nodeRelatedMessages:NodeReportRequest,nodeRelatedMessages:NodeReportResponse,nodeRelatedMessages:SessionSetDeletionRequest,nodeRelatedMessages:SessionSetDeletionResponse,sessionRelatedMessages:SessionEstablishmentRequest,sessionRelatedMessages:SessionEstablishmentResponse,sessionRelatedMessages:SessionModificationRequest,sessionRelatedMessages:SessionModificationResponse,sessionRelatedMessages:SessionDeletionRequest,sessionRelatedMessages:SessionDeletionResponse,sessionRelatedMessages:SessionReportRequest,sessionRelatedMessages:SessionReportResponse,class
6003::1000,2000::100:503,14611,14603,1603074026.4530787,1603074406.47093,190,146,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,402,231,19,78,16,27,0
6003::1003,2000::100:504,14595,14602,1603074501.689427,1603074823.3203254,190,248,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,122,118,260,639,4,34,30,30,0
2000::100:4cf,108.183.82.114,30346,25800,1603136415.3539283,1603136830.3660195,190,212,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,6,1217,49,178,61,345,13,1
2000::100:502,2000::100:501,14598,14598,1603074385.7020538,1603074470.1748695,191,244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,18,593,633,70,22,55,224,0
6003::1005,2000::100:502,14609,8803,1603074134.6101878,1603074178.7296348,190,82,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,516,560,45,12,32,12,0
2000::100:4d0,2000::100:52a,12910,57233,1603109238.4060953,1603109664.3153408,191,259,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,85,18,461,618,46,13,267,72,1
6003::1005,2000::100:503,14608,14598,1603074324.1465113,1603074481.1936376,191,78,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,88,597,358,19,43,0,53,0
6003::1003,2000::100:503,14605,14595,1603074469.4071994,1603074642.696569,190,245,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,95,491,184,26,10,15,148,0
6003::1003,2000::100:504,14592,14594,1603074423.0737054,1603074582.588767,191,252,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,32,84,6,12,6,8,0
84.212.194.196,2000::100:4e4,2288,12510,1603093668.4078655,1603094056.0480623,190,136,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,277,36,605,60,0,61,345,177,1
6003::1003,2000::100:502,14614,14601,1603074541.3506308,1603074684.468991,190,269,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,520,184,65,19,6,184,0
6003::1001,2000::100:506,14594,14597,1603074188.7792478,1603074454.16295,191,154,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,74,141,92,51,22,29,114,0
6003::1001,2000::100:504,14615,14604,1603074365.5951347,1603074749.808909,190,237,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,89,559,302,38,8,154,24,0
6003::1002,6003::1005,8814,14612,1603074562.956429,1603075005.0205271,190,128,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,116,91,341,361,27,36,28,192,0
6003::1005,2000::100:502,8798,14601,1603074021.738295,1603074445.894129,190,207,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,89,90,378,182,50,22,86,115,0
6003::1028,124.126.67.135,56484,40882,1603103232.4316733,1603103398.3795855,191,288,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,115,31,478,650,178,26,10,4,1
2000::100:502,2000::100:502,14603,14596,1603074448.3961313,1603074653.0480435,190,121,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,91,619,222,72,3,154,13,0
2000::100:504,2000::100:504,14600,8801,1603074630.4977117,1603074787.798301,190,276,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63,501,549,54,67,205,15,0
2000::100:506,2000::100:506,14607,14606,1603074127.1373453,1603074537.021649,190,292,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,64,371,295,68,33,152,23,0
2000::100:50c,59.137.247.63,36128,5728,1603129701.8707893,1603130157.9195406,190,124,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,87,1217,462,178,2,267,76,1
6003::1001,2000::100:503,14604,8810,1603074473.0798292,1603074529.6814241,190,150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,26,301,656,43,19,33,17,0
6003::1001,2000::100:503,14601,14596,1603074419.258654,1603074658.0160735,190,108,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,68,52,27,260,60,12,12,231,0
6003::1005,2000::100:507,14593,14605,1603074498.306283,1603074791.977857,191,123,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,118,114,573,563,20,60,29,224,0
194.205.24.98,35.211.190.244,55553,60720,1603112631.8588846,1603112795.3537762,190,224,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,116,1510,528,143,1,345,35,1
6003::1002,2000::100:504,8798,14602,1603074440.4133859,1603074497.369517,190,132,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,96,15,287,600,23,63,7,230,0
2000::100:506,2000::100:506,8801,14599,1603074216.800959,1603074614.484979,191,287,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,134,314,23,53,37,140,0
6003::1003,2000::100:502,8798,14604,1603074256.0121431,1603074325.7270412,190,215,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,97,74,613,497,38,68,103,20,0
83.11.53.6,2000::100:4e4,65217,63149,1603105921.6715672,1603106323.4654896,190,288,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33,1510,475,143,72,148,182,1
19.253.64.144,44.25.192.47,55157,50230,1603083489.4544697,1603083751.8315248,191,210,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,277,83,433,380,143,28,345,16,1
23.30.188.190,6003::100a,17012,46120,1603123792.4384372,1603124110.7774916,190,278,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,224,22,1510,295,143,60,121,228,1
2000::100:4ee,6003::fec,17998,20433,1603101840.4853802,1603101982.326288,190,115,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,110,116,416,428,52,66,94,25,1
174.243.191.217,2000::100:4e3,38743,48422,1603074381.488393,1603074791.772889,191,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60,99,300,172,58,15,29,9,1
6003::1003,2000::100:506,14602,14608,1603073980.4842625,1603074213.697902,190,165,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,71,185,427,69,14,10,224,0
16.213.67.112,36.237.79.229,11544,36478,1603115427.1512806,1603115888.765304,191,277,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,77,636,498,143,4,98,213,1
244.245.203.171,76.196.67.254,47182,11205,1603102155.920978,1603102517.1361382,190,210,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,23,1217,365,143,10,189,6,1
6003::1000,2000::100:505,14604,14605,1603074637.9873714,1603075100.2348151,190,247,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,16,317,12,8,220,134,0
6003::1004,2000::100:501,14599,14608,1603074557.4398053,1603074786.2902377,191,119,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,21,180,406,20,28,102,76,0
6003::1004,2000::100:504,14614,14607,1603074219.570287,1603074416.2844443,190,239,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,112,105,396,298,41,34,174,27,0
6003::1005,2000::100:502,8810,8815,1603074543.823795,1603074692.1070528,190,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,123,539,346,73,77,44,159,0
226.9.103.189,2000::100:4d9,22028,9434,1603109832.6036346,1603109928.5976045,191,209,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,1510,225,143,74,345,167,1
2000::100:516,2000::100:50c,18680,45094,1603081184.371241,1603081606.5060687,190,137,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,101,66,1510,119,178,81,42,16,1
6003::1002,2000::100:506,14604,14611,1603074451.510955,1603074887.1532445,190,213,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,108,57,97,398,60,44,3,152,0
87.196.174.158,2000::100:4ee,9207,51610,1603105967.4619708,1603106356.4737341,190,122,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,1217,615,178,79,267,90,1
2000::100:4ee,2000::100:51f,13815,7131,1603085585.195127,1603085679.3018909,190,231,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,119,18,584,50,16,345,14,1
6003::1005,6003::1003,14595,14597,1603074509.1388392,1603074545.16415,191,231,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,47,539,410,36,48,28,30,0
6003::1000,2000::100:505,14604,8815,1603074340.7296896,1603074743.5862453,190,220,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,310,436,51,27,167,13,0
2000::100:4f7,145.193.233.32,51926,26251,1603121897.7984233,1603122319.6603444,191,213,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,277,86,1510,27,143,80,54,161,1
6003::1000,2000::100:502,14607,14598,1603074528.396406,1603074650.9928155,190,202,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,49,276,403,57,14,9,21,0
2000::100:502,2000::100:502,14597,14601,1603074296.1026218,1603074615.9348001,190,242,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,381,356,64,76,77,127,0
6003::1003,6003::1003,14598,14599,1603074289.7750025,1603074485.8042922,190,123,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,123,47,641,124,36,60,21,207,0
213.135.146.30,2000::100:4f8,1864,45963,1603092610.4040954,1603092769.0198538,190,112,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,277,26,1510,193,178,8,267,3,1
206.34.180.89,6003::ff6,59224,38334,1603089775.456316,1603089818.8443658,190,292,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,245,167,3,50,13,220,1
6003::1003,2000::100:506,14610,14593,1603074091.5320394,1603074263.454745,191,128,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,74,46,410,167,80,19,8,22,0
2000::100:516,2000::100:4ed,46205,7183,1603103377.9168882,1603103840.0183618,190,170,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,224,98,1510,59,178,26,267,107,1
153.161.98.230,25.241.68.244,48375,16705,1603091477.1374044,1603091895.0047224,191,214,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,94,1510,124,143,75,345,74,1
2000::100:502,2000::100:504,14597,14608,1603074347.3223848,1603074784.3441486,190,193,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,102,94,2,11,9,226,0
6003::1005,2000::100:503,14594,14600,1603074107.3170953,1603074421.4200587,191,185,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,110,114,571,365,20,21,8,226,0
6003::1002,2000::100:502,8807,8813,1603074055.8356516,1603074462.3383238,191,253,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,528,46,82,53,12,10,0
108.114.46.189,33.99.21.23,61138,16706,1603079839.2691176,1603080169.0391426,190,248,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,98,1217,213,178,31,345,5,1
6003::1005,2000::100:502,8812,14591,1603074281.2237382,1603074695.2667532,190,273,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,24,171,310,40,59,22,111,0
2000::100:501,2000::100:501,14611,8813,1603074396.4004436,1603074427.916913,190,228,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,113,22,60,587,1,36,10,11,0
42.177.101.222,6003::fce,63550,24053,1603127006.6794448,1603127240.672159,191,257,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,92,422,526,16,55,210,130,1
104.58.223.205,2000::100:4d0,47613,47595,1603126773.442406,1603127149.8053482,190,223,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,106,216,80,178,78,267,26,1
6003::1004,6003::1001,14608,14594,1603074220.7307396,1603074674.7391868,191,262,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,49,57,321,642,15,14,29,207,0
230.28.242.121,136.76.17.70,37253,36666,1603088264.1443186,1603088612.6673617,190,159,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,9,1510,130,178,26,267,16,1
159.68.158.72,2000::100:502,37682,50238,1603125629.1612747,1603126014.0089138,190,102,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,112,1510,19,143,70,267,150,1
2000::100:4d0,2000::100:4da,13533,55425,1603133031.7930293,1603133434.424282,190,287,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,75,23,380,581,66,76,151,69,1
2000::100:503,2000::100:506,14604,14599,1603074121.0308933,1603074444.464873,191,238,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,85,86,176,49,78,10,192,0
6003::1000,6003::1000,14608,14610,1603074439.3602517,1603074482.8979204,191,271,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,123,139,55,59,54,161,172,0
2000::100:502,137.195.124.201,3617,51870,1603140708.949684,1603141128.619784,190,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,24,576,646,13,72,267,20,1
6003::1002,2000::100:506,14601,14607,1603074445.380003,1603074842.0975347,190,245,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,28,228,51,82,177,7,0
6003::ff6,2000::100:4f7,63925,25801,1603080295.4931815,1603080733.4177473,190,180,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,224,11,1217,548,178,24,5,1,1
74.194.0.118,6003::fe2,32828,10170,1603089910.3036883,1603090345.7219107,190,260,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,99,41,237,246,178,36,3,218,1
6003::1005,2000::100:506,14597,14612,1603074389.0247548,1603074813.765978,190,117,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63,594,158,34,38,31,31,0
214.20.52.124,2000::100:51f,54074,37149,1603099196.1192584,1603099591.4587085,191,245,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,277,56,665,168,27,30,267,14,1
2000::100:529,69.48.10.227,40122,42936,1603079231.3367064,1603079680.607185,190,281,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,1217,327,178,64,267,158,1
6003::1004,2000::100:505,14611,14610,1603074454.5326455,1603074862.8172529,191,273,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73,81,555,556,10,20,19,38,0
6003::1001,2000::100:501,14608,14604,1603073958.6472685,1603074404.1454186,190,253,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,111,62,545,34,34,6,5,0
2000::100:505,2000::100:503,14600,8801,1603074403.4245281,1603074627.3482115,190,156,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,402,177,13,55,65,85,0
2000::100:51f,113.54.93.39,3179,6146,1603089943.5264418,1603089985.549544,190,104,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,277,103,1510,631,143,13,267,70,1
6003::1002,2000::100:506,14604,14602,1603074419.339868,1603074840.5632966,191,249,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,64,43,119,46,55,30,47,54,0
6003::1004,2000::100:501,14594,14610,1603074147.2594624,1603074550.6015232,190,193,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,231,395,16,44,204,214,0
6003::1003,2000::100:505,14607,14600,1603074120.9328163,1603074419.0067804,190,88,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,117,94,93,585,17,47,187,3,0
6003::1004,2000::100:504,14604,14608,1603074123.986429,1603074283.5570836,190,163,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,91,61,446,600,74,11,222,145,0
6003::1004,6003::1005,14603,14606,1603074211.4929175,1603074626.7157152,191,275,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,122,88,382,29,62,80,93,11,0
6003::1005,2000::100:506,14602,14595,1603074092.3123565,1603074535.756916,191,251,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,72,420,206,65,49,12,181,0
2000::100:50b,188.48.229.213,10589,47397,1603082516.2179086,1603082618.6243863,190,171,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,277,88,38,19,28,61,224,127,1
6003::101e,2000::100:50c,16148,59613,1603088395.0647135,1603088832.6874597,190,191,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,106,2,114,178,17,267,161,1
9.128.248.86,6003::fce,32126,27326,1603126198.1126158,1603126418.0029392,191,281,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277,74,369,190,68,19,345,14,1
6003::1004,2000::100:505,14602,8807,1603074292.3131166,1603074384.671039,191,293,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,89,12,338,642,42,53,20,68,0
2000::100:503,2000::100:501,8803,14599,1603074034.290662,1603074429.3532727,191,120,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,88,35,476,286,31,5,12,9,0
84.239.217.89,2000::100:50c,7160,58140,1603092240.0415199,1603092386.85492,190,220,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,224,63,1510,326,178,37,33,118,1
6003::fec,209.159.80.64,35808,46162,1603103843.6374857,1603104293.0444815,190,290,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,100,1510,104,143,24,267,67,1
6003::1005,2000::100:502,14601,14605,1603074556.1408687,1603074663.3661184,190,216,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,113,8,292,285,63,31,24,8,0
6003::1000,2000::100:501,14611,14612,1603074003.8224688,1603074404.6254423,190,278,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,97,330,132,38,70,11,11,0
207.53.53.254,189.53.170.144,22681,39044,1603094053.216722,1603094386.1184087,190,104,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,6,370,445,22,16,345,17,1
6003::1000,2000::100:501,14609,8801,1603074186.6564832,1603074571.1528854,190,218,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,61,79,152,99,70,61,0,221,0
6003::1005,2000::100:504,14608,8799,1603074214.1111066,1603074657.2551234,190,92,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,91,113,128,418,57,20,139,225,0
6003::1004,2000::100:503,14608,8808,1603074217.9002774,1603074439.3861532,190,286,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,104,27,393,223,78,60,10,4,0
110.53.51.216,197.199.235.251,56473,39358,1603097484.7552752,1603097925.9239275,191,235,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,10,1217,401,65,11,345,148,1
6003::1003,2000::100:506,14594,8803,1603074395.1397521,1603074661.1125588,190,163,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,291,422,32,7,145,5,0
6003::1005,2000::100:503,8812,14598,1603074304.8428185,1603074625.708202,190,264,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,107,14,381,469,18,27,15,22,0
6003::1004,2000::100:505,14602,14611,1603074566.9526474,1603075026.836242,191,244,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,121,64,183,224,7,28,22,23,0
6003::1003,2000::100:501,14605,14599,1603074407.29285,1603074791.2802472,191,237,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,177,408,67,18,113,83,0
6003::1000,2000::100:502,14598,14608,1603073967.9971664,1603074113.5157008,190,215,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,75,88,413,28,82,28,44,184,0
6003::1005,2000::100:506,14612,14597,1603073951.235991,1603074193.16821,190,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,8,281,592,12,19,115,148,0
2000::100:501,208.208.202.145,34549,5457,1603114562.9500833,1603114963.778467,190,271,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,79,117,1217,479,26,2,345,14,1
172.215.99.49,191.38.53.19,57409,45686,1603105451.1991694,1603105649.675059,191,191,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,277,30,1510,484,143,24,81,16,1
255.88.45.159,2000::100:516,20557,50123,1603112036.2643132,1603112405.2932723,190,223,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,21,1510,503,178,53,267,5,1
2000::100:502,2000::100:502,14599,14606,1603074052.5545475,1603074424.9168048,190,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,27,478,470,47,17,83,132,0
237.69.98.100,80.23.37.39,27454,39472,1603130441.7090437,1603130541.2994056,190,216,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,80,1217,664,143,19,163,17,1
6003::1001,2000::100:502,14598,14595,1603074191.506426,1603074280.0553267,190,193,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,0,492,67,68,40,140,0
